0,1,2,3,4,5
30,23.064358,17.727432,1.950732,291.569686,2743.741148
30,11.878377,-3.348999,6.209813,36.519692,27803.862943
30,19.150543,4.117067,20.459067,305.979922,301800.324005
30,25.255791,-10.116949,4.439982,265.036968,14213.809068
30,24.227188,9.876508,2.855329,35.694877,5878.418699
30,23.863235,13.214665,4.236219,2.113271,12939.121481
30,-0.575133,-4.024268,6.454502,340.459729,30038.177108
30,9.763006,6.302017,8.088472,356.01958,47171.646479
30,24.425685,23.246542,3.011513,218.368304,6539.093627
31,14.105517,-2.354516,19.430125,218.16678,272206.994658
31,21.432804,17.171269,5.027171,137.920362,18221.969938
31,14.727111,4.927109,8.670891,191.901661,54209.510845
31,11.360679,1.377317,24.354521,165.555363,427668.500075
31,18.734599,-0.860978,4.196861,13.33029,12699.809408
31,15.573834,10.26498,12.330207,309.897521,109619.742878
31,6.595975,1.320523,9.523387,211.606557,65392.945937
31,15.746883,0.353748,5.360946,179.789087,20721.964257
31,16.053116,15.196592,8.396443,306.362702,50832.181801
31,26.706713,2.394609,5.181195,105.646844,19355.655572
31,4.05474,-11.824905,10.569594,76.367336,80549.84067
31,0.018041,2.049064,6.358055,247.424562,29147.189213
31,-13.219765,-9.264855,7.133675,167.913447,36692.281215
32,3.61386,11.220875,4.36939,241.700174,13765.429779
32,17.490418,0.143823,4.113104,69.237525,12197.965043
32,13.598979,15.93385,3.13138,326.389354,7070.001955
32,11.823211,14.894609,6.980042,263.753062,35128.868931
32,20.210346,12.120968,10.569347,49.843483,80546.068937
32,8.712589,7.64285,8.680198,223.516317,54325.949505
32,19.218281,14.768555,9.684268,265.302121,67621.012941
32,11.191143,10.385222,11.778306,81.499902,100026.18987
32,19.326507,21.923348,6.472104,355.223282,30202.233802
32,-3.472904,0.804481,7.580011,38.400083,41427.405771
32,11.59096,19.05795,10.662791,276.905938,81976.598859
32,12.49786,20.63382,3.1617,258.826241,7207.579428
32,-27.999213,8.923924,6.777812,11.654608,33122.808891
33,19.587726,12.512844,4.810096,272.724661,16682.285312
33,17.965487,7.857813,4.88793,6.590246,17226.542131
33,-1.071494,8.378725,6.510125,67.556436,30558.129883
33,15.162508,6.533583,3.849631,132.870504,10685.28747
33,22.549045,13.677455,5.231831,325.210124,19735.833053
33,20.771735,10.739102,12.893681,141.440978,119867.625659
33,17.082858,17.191325,8.272604,178.808324,49343.800292
33,9.59186,-8.135602,7.75102,186.776157,43317.734699
33,20.404693,5.233747,16.347875,349.715609,192695.11881
33,26.820847,6.166665,3.999864,61.987973,11535.555831
33,18.403039,24.932736,6.48763,103.710369,30347.315194
33,7.978706,-3.129008,3.228978,149.033994,7517.581645
33,3.528783,10.249198,7.995481,250.973476,46093.24236
33,-28.312584,-1.016184,8.222163,239.958346,48743.898287
34,14.91779,-1.518175,3.514536,242.117037,8906.028603
34,5.056334,8.644828,2.872958,38.381556,5951.229592
34,13.28609,-2.09774,3.342595,200.965262,8055.927746
34,16.623001,-4.500186,15.125735,338.026467,164960.92049
34,6.398201,5.273517,7.041768,319.721708,35752.920138
34,32.816506,-0.851412,3.245103,164.232698,7592.852156
34,13.687775,-0.848477,19.210323,327.237479,266083.165799
34,23.037271,7.78943,5.142256,282.594138,19065.82003
34,12.598144,7.386993,11.165913,179.380679,89895.204718
34,12.015204,15.23887,2.692154,61.201332,5225.740255
34,16.416176,7.065614,7.612369,177.486613,41781.852998
34,7.018995,-2.76331,12.010621,111.780981,104010.937228
34,20.778175,2.659923,4.485418,62.289109,14506.20658
34,-20.226786,3.916917,6.755888,11.082812,32908.871596
35,11.0903,8.633084,12.178371,228.817289,106936.629357
35,2.308917,-7.848629,7.154943,325.758942,36911.389186
35,21.410498,16.325232,4.57336,46.033955,15080.60809
35,16.98152,21.044681,6.826011,99.041657,33595.56897
35,14.853747,1.331669,5.287459,247.284204,20157.748791
35,14.625195,-1.328746,4.789284,22.436563,16538.240133
35,11.961997,7.727423,8.178926,76.305013,48232.590992
35,4.667173,19.726352,8.20705,344.511392,48564.873278
35,12.160041,-6.388429,8.519681,59.710659,52335.297429
35,15.92154,-0.179932,11.524359,227.967001,95759.450716
35,15.447135,27.627357,6.854042,155.653455,33872.060329
35,17.821269,-3.327133,3.15166,286.097003,7161.876786
35,21.74709,4.958981,3.5938,356.081712,9312.279371
35,-26.250106,2.335287,5.468962,80.172055,21565.421635
36,11.303084,11.180385,4.452646,169.363803,14295.010817
36,9.092405,1.415163,8.427418,265.994953,51207.926067
36,1.223278,-5.990121,14.258018,177.430261,146577.197748
36,14.703038,-12.947611,4.964611,70.929107,17771.275388
